parking,name,owner,address,postCode,email,telephone,type,capacity,numberOfLevels,covered,website,publicAccess,temporarilyClosed,intendedAudience,OpenStreetMap,latitude,longitude,shape,freeOfCharge,price,openingHours
https://data.velopark.be/data/Stad-Deinze_2,Sporthal Landegem,Stad Deinze,Stationstraat 17,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,35,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/51.05917411089166/3.5732871874320185,51.05917411089166,3.5732871874320185,"POLYGON ((3.5732531265873746 51.05918108622973, 3.5733610664539235 51.05915898112744, 3.5733413667593212 51.0591188901283, 3.5732322827300638 51.05914170103145, 3.5732531265873746 51.05918108622899))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_3,Bibliotheek Landegem,Stad Deinze,Stationstraat 20,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,20,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/51.058855473204005/3.5739340442130967,51.058855473204005,3.5739340442130967,"POLYGON ((3.5739346133153607 51.05882194075852, 3.573933487218599 51.05888829219299, 3.5739685829538614 51.058888528741505, 3.5739674447630754 51.05882216204583, 3.5739346133153607 51.058821940758406))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_4,Kerk Landegem,Stad Deinze,Landegemdorp 32,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,42,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/51.05708906111559/3.5732664805977317,51.05708906111559,3.5732664805977317,"POLYGON ((3.5732250251157676 51.057136059855566, 3.573351352209002 51.05709766744391, 3.5733269190908055 51.05706967463172, 3.573200555695304 51.05711020738747, 3.5732250251157676 51.05713605985551))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_6,Carpoolparking Nevele,Stad Deinze,Biebuyckstraat,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,28,1,true,https://www.deinze.be,true,false,Carpoolers,https://www.openstreetmap.org/#map=18/51.056503686398116/3.528432758981652,51.056503686398116,3.528432758981652,"POLYGON ((3.528418581773696 51.056494547143615, 3.5282611716636114 51.056559546862616, 3.528291662138394 51.056584976066176, 3.52844535851353 51.056516619971376, 3.52843275898165 51.05650368639817, 3.528418581773696 51.056494547143615))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_7,Kerk Poesele,Stad Deinze,Poeseledorp 1A,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,5,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/51.034012548824506/3.5162765530240954,51.034012548824506,3.5162765530240954,"POLYGON ((3.5162810382375804 51.03402758411556, 3.5163074401280827 51.034027775091175, 3.516289239318506 51.03399149023565, 3.5162710832554485 51.0339942131034, 3.5162810382375804 51.034027584115506))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_8,Busstop Vierboomstraat,Stad Deinze,Graaf van hoornestraat,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,8,1,true,https://www.deinze.be,true,false,Pendelaars,https://www.openstreetmap.org/#map=18/51.035905435871086/3.5377971690690644,51.035905435871086,3.5377971690690644,"POLYGON ((3.537788588126797 51.035931225439896, 3.537840256628243 51.035910659001615, 3.537822430052282 51.03589483528114, 3.5377722618699923 51.0359158879881, 3.537788588126797 51.0359312254397))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_9,Busstop Stelplaats,Stad Deinze,Graaf van hoornestraat,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,17,1,true,https://www.deinze.be,true,false,Pendelaars,https://www.openstreetmap.org/#map=18/51.032690303491165/3.54403230672038,51.032690303491165,3.54403230672038,"POLYGON ((3.5439836585971896 51.03270859890915, 3.5440755509872353 51.032674040307825, 3.5440600618412983 51.032653952592966, 3.5439666608364893 51.03268850062409, 3.5439836585971896 51.032708598909096))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_10,Dienstencentrum Nevele,Stad Deinze,Cyriel Buyssestraat 17,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,19,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/51.032112086056486/3.5477183169987727,51.032112086056486,3.5477183169987727,"POLYGON ((3.547691559209408 51.03210847145678, 3.547747253320357 51.0321159949377, 3.5477527585191466 51.03210318944221, 3.5476955808011232 51.03209422853325, 3.547691559209408 51.032108471456695))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_11,Nevelemarkt,Stad Deinze,Nevelemarkt,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,12,1,true,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/51.03278266356165/3.549061809556245,51.03278266356165,3.549061809556245,"POLYGON ((3.5490193860067167 51.032794157430146, 3.549073439372041 51.032809280028204, 3.549088850340351 51.03279083499706, 3.549034067630685 51.03277428023932, 3.5490193860067167 51.03279415743003))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_12,Busstop Nevelemarkt,Stad Deinze,Nevelemarkt,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,15,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/51.03319022731793/3.549558372854373,51.03319022731793,3.549558372854373,"POLYGON ((3.5495236657896534 51.0332067640519, 3.5495961979119484 51.033200608454564, 3.5495934217329017 51.033186793923136, 3.549520872999696 51.03319390079872, 3.5495236657896534 51.0332067640517))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_13,Camille Van der Cruyssenstraat,Stad Deinze,Camille Van der Cruyssenstraat 43,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,16,1,true,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/51.03596359701555/3.550221552350183,51.03596359701555,3.550221552350183,"POLYGON ((3.550183456020897 51.03598942197249, 3.5502173613584165 51.035992035936374, 3.55022506476036 51.03593976273632, 3.5501964400809563 51.0359371854496, 3.550183456020897 51.0359894219724))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_14,Sporthal Oostbroek,Stad Deinze,Zeistraat 41,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,156,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/51.033791107177905/3.5529628669292292,51.033791107177905,3.5529628669292292,"POLYGON ((3.552856760337247 51.03338823010387, 3.5528700236266237 51.033406398429435, 3.5529913629496828 51.033370133978536, 3.55298116664068 51.03334913271118, 3.552856760337247 51.03338823010381))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_15,Busstop Damstraat - Vosselare,Stad Deinze,Damstraat 1,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,16,1,true,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/51.02927256222981/3.5577621456818176,51.02927256222981,3.5577621456818176,"POLYGON ((3.557718523336881 51.029281935143814, 3.557752335747473 51.02928966008665, 3.5577733368659152 51.02925305695925, 3.5577411907107703 51.02924712735637, 3.557718523336881 51.029281935143786))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_16,Kerk Vosselare,Stad Deinze,Vosselaredorp 47A,9850,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,12,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/51.02657320551242/3.5550213505328996,51.02657320551242,3.5550213505328996,"POLYGON ((3.5549881461092188 51.02659827458845, 3.555023851350445 51.026594596647726, 3.555018925585042 51.026552463321536, 3.5549787074218577 51.026555396546854, 3.5549881461092188 51.026598274588395))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_17,Kongoplein,Stad Deinze,Kongoplein,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,8,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.98747403921004/3.5237744250542593,50.98747403921004,3.5237744250542593,"POLYGON ((3.5237582364938858 50.987455410501155, 3.523795155547505 50.98749789444548, 3.5238245178869287 50.98748918567253, 3.523792330178598 50.98744554642738, 3.5237582364938858 50.98745541050101))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_18,Markt,Stad Deinze,Markt,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,24,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.98606406357388/3.525246117781442,50.98606406357388,3.525246117781442,"POLYGON ((3.5252026233218174 50.98613854658967, 3.525355400700469 50.98602487689578, 3.525318000273407 50.9860091484843, 3.525169943359508 50.98612225732131, 3.5252026233218174 50.98613854658956))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_19,Elfdorpen,Stad Deinze,Ghesquièrestraat 15,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,77,1,false,https://www.deinze.be,true,false,Bezoekers,https://www.openstreetmap.org/#map=18/50.98492436335329/3.530173097697443,50.98492436335329,3.530173097697443,"POLYGON ((3.530167901391141 50.984951453056794, 3.5302146835395365 50.984916702918355, 3.53019506227025 50.9849076436592, 3.5301501746245445 50.98494181265181, 3.530167901391141 50.984951453056624))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_20,Muziekacademie Kade,Stad Deinze,Kalkhofstraat 25,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,44,1,true,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.9838687854882/3.5311834798825035,50.9838687854882,3.5311834798825035,"POLYGON ((3.5310429799128706 50.98381950732792, 3.531317091720583 50.9839156474919, 3.531340207272732 50.983887269519386, 3.5310615234188294 50.98379395111482, 3.5310429799128706 50.983819507327865))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_21,Leiedam,Stad Deinze,Leiedam,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,18,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.98328382358778/3.5300661577604244,50.98328382358778,3.5300661577604244,"POLYGON ((3.530034990468856 50.98326164008958, 3.5300351775672656 50.98330386041147, 3.5300662711018074 50.983303487300816, 3.530066041452625 50.98326364521063, 3.530034990468856 50.983261640089495))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_22,Emiel Clausplein,Stad Deinze,Emiel Clausplein,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,40,1,true,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.98346372661686/3.52744056430946,50.98346372661686,3.52744056430946,"POLYGON ((3.5273495583141874 50.98345595050216, 3.5275546065588994 50.98347347098843, 3.527564804011369 50.98343013558477, 3.527356962223744 50.9834108112469, 3.5273495583141874 50.983455950502105))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_23,Sint-Poppoplein,Stad Deinze,Sint-Poppoplein,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,40,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.983175581391265/3.527875364247654,50.983175581391265,3.527875364247654,"POLYGON ((3.5279451123318917 50.98318251162877, 3.527951200709909 50.98315817512571, 3.5278148059922243 50.98314709210149, 3.5278097020850643 50.983169057095154, 3.5279451123318917 50.983182511628684))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_24,Dienstencentrum Deinze,Stad Deinze,Brielstraat 2,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,114,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.9825704300691/3.5265212801404995,50.9825704300691,3.5265212801404995,"POLYGON ((3.5264705880103095 50.98255152968051, 3.5265697772416624 50.98258851201376, 3.5265947360968184 50.98256252666954, 3.5264945516316173 50.98252851040661, 3.5264705880103095 50.98255152968051))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_25,Leietheater,Stad Deinze,Brielstraat 8,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,42,1,false,https://www.deinze.be,true,false,Bezoekers,https://www.openstreetmap.org/#map=18/50.981716685018796/3.5252069428265753,50.981716685018796,3.5252069428265753,"POLYGON ((3.5250969666772867 50.981722881999445, 3.525359106896238 50.98170811064384, 3.525356773019498 50.98168074074147, 3.525252064759935 50.98168891002112, 3.5252495705751725 50.98167045848322, 3.525094001188441 50.98167826316677, 3.5250969666772867 50.98172288199942))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_26,Mudel,Stad Deinze,Lucien Matthyslaan 3,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#BicycleStand,9,1,false,https://www.deinze.be,true,false,Bezoekers,https://www.openstreetmap.org/#map=18/50.9814654836909/3.52610568154839,50.9814654836909,3.52610568154839,"POLYGON ((3.526106122168783 50.98149760803648, 3.52613156332042 50.98149719551287, 3.526127921998492 50.98143770601368, 3.526105306483396 50.98143813876288, 3.526106122168783 50.98149760803631))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_27,Het Groot verzet,Stad Deinze,Brielstraat 2C,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,22,1,false,https://www.deinze.be,true,false,Bezoekers,https://www.openstreetmap.org/#map=18/50.98189920838769/3.5262488326302552,50.98189920838769,3.5262488326302552,"POLYGON ((3.526190328258652 50.98189661575077, 3.526273621418819 50.98192694360006, 3.526294631046297 50.981911038833914, 3.526199928582271 50.98188657568187, 3.526190328258652 50.98189661575074))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_28,Gentstraat,Stad Deinze,Gentstraat 43,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,14,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.97989654918399/3.53355454505218,50.97989654918399,3.53355454505218,"POLYGON ((3.533430163122602 50.979898996561275, 3.533642167647266 50.979927140397535, 3.533652343811226 50.97990580576831, 3.533554545052184 50.979896549183934, 3.5334365296770067 50.97988001345203, 3.533430163122602 50.979898996561104))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_29,Tolpoortstraat,Stad Deinze,Tolpoortstraat,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,46,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.98196073748048/3.528578510138535,50.98196073748048,3.528578510138535,"POLYGON ((3.528551487587329 50.981994968675394, 3.5286418871467005 50.98195470303381, 3.5286195461430836 50.98193979666911, 3.5285358855253057 50.98198248892908, 3.528551487587329 50.98199496867531))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_30,Kortrijkstraat,Stad Deinze,Kortrijkstraat 10,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,34,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.97880845702417/3.53010732380087,50.97880845702417,3.53010732380087,"POLYGON ((3.5300878485633436 50.97879737722204, 3.5301270115504297 50.97881965771944, 3.5301565267050496 50.97880202896053, 3.5301108028991184 50.978777917826335, 3.5300878485633436 50.97879737722201))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_32,Driespoort,Stad Deinze,Gaversesteenweg 48,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,83,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.97606353045887/3.535325777930998,50.97606353045887,3.535325777930998,"POLYGON ((3.535308350454351 50.976115639756756, 3.5353809798607334 50.976035521567155, 3.5353574376012493 50.97602465145911, 3.5352881097877797 50.97610978794319, 3.535308350454351 50.97611563975602))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_33,Oostkouterpark,Stad Deinze,Kastanjelaan,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,16,1,false,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.97311051559154/3.530900674845684,50.97311051559154,3.530900674845684,"POLYGON ((3.53092464364112 50.973147590794355, 3.530946420228776 50.9731306203081, 3.530858952258012 50.973092178829575, 3.5308348263766742 50.973114127512815, 3.53092464364112 50.973147590794355))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59|Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/Stad-Deinze_34,Palaestra,Stad Deinze,Kastanjelaan 35,9800,Info@deinze.be,093810500,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,72,1,true,https://www.deinze.be,true,false,Iedereen,https://www.openstreetmap.org/#map=18/50.97072932887124/3.529652764644894,50.97072932887124,3.529652764644894,"POLYGON ((3.5293416848423065 50.97084934233456, 3.5296689074506173 50.9707517768947, 3.5296369290111707 50.97070730797492, 3.529312968955343 50.97081203222882, 3.5293416848423065 50.97084934233399))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
https://data.velopark.be/data/De-Krook_De-Krook,De Krook,De Krook,Miriam Makebaplein 1,9000,fietsendepot.defietsambassade@stad.gent,092667068,https://data.velopark.be/openvelopark/terms#PublicBicycleParking,700,2,,https://fietsambassade.gent.be/nl/fiets-parkeren/fietsenparkings,true,,,https://www.openstreetmap.org/#map=18/51.04884071768643/3.7289220560342073,51.04884071768643,3.7289220560342073,"POLYGON ((3.728936933912337 51.04883903149505, 3.728631162084639 51.048877813881234, 3.728657984174788 51.04909027333352, 3.729036175645888 51.04905823585949, 3.728936933912337 51.04883903149499))",true,,Mon_00:00-23:59;Tue_00:00-23:59;Wed_00:00-23:59;Thu_00:00-23:59;Fri_00:00-23:59;Sat_00:00-23:59;Sun_00:00-23:59
