parking,name,owner,address,postCode,email,telephone,type,capacity,numberOfLevels,covered,website,publicAccess,temporarilyClosed,intendedAudience,OpenStreetMap,latitude,longitude,shape,freeOfCharge,price
https://velopark.ilabt.imec.be/data/Stad-Oostende_Torhoutsesteenweg-122,Torhoutsesteenweg-122,Stad-Oostende,Torhoutsesteenweg 122A,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,2,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.221806/2.90842129999999,51.221806,2.90842129999999,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Torhoutsesteenweg-133,Torhoutsesteenweg-133,Stad-Oostende,Torhoutsesteenweg 124,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,2,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2217127/2.90839819999997,51.2217127,2.90839819999997,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Torhoutsesteenweg-101,Torhoutsesteenweg-101,Stad-Oostende,Torhoutsesteenweg 96,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,2,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2227749/2.90868929999999,51.2227749,2.90868929999999,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Weeshuisstraat-1,Weeshuisstraat-1,Stad-Oostende,Weeshuisstraat 2A,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2231532/2.90835419999996,51.2231532,2.90835419999996,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Koninginnelaan-21,Koninginnelaan-21,Stad-Oostende,Koninginnelaan 21,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2256417/2.90639550000003,51.2256417,2.90639550000003,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Koninginnelaan-32,Koninginnelaan-32,Stad-Oostende,Koninginnelaan 32,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2255075/2.90699810000001,51.2255075,2.90699810000001,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Koninginnelaan-47,Koninginnelaan-47,Stad-Oostende,Koninginnelaan 47A,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2251344/2.90720680000004,51.2251344,2.90720680000004,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Koninginnelaan-55,Koninginnelaan-55,Stad-Oostende,Koninginnelaan 53,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2248714/2.90761150000003,51.2248714,2.90761150000003,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Koninginnelaan-65,Koninginnelaan-65,Stad-Oostende,Koninginnelaan 65,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.224701/2.90802510000003,51.224701,2.90802510000003,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Heilig-Hartlaan-3,Heilig-Hartlaan-3,Stad-Oostende,Heilig-Hartlaan 2,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2222947/2.90415340000004,51.2222947,2.90415340000004,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_17-Oktoberstraat,17-Oktoberstraat,Stad-Oostende,17 Oktoberstraat 1,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,12,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2229623/2.8940177,51.2229623,2.8940177,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_17-Oktoberstraat-Zeedijk,17-Oktoberstraat-Zeedijk,Stad-Oostende,17 Oktoberstraat 1,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,14,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2230967/2.8938729,51.2230967,2.8938729,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Luikstraat-Zeedijk,Luikstraat-Zeedijk,Stad-Oostende,Zeedijk 103A,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,24,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2225155/2.8924245,51.2225155,2.8924245,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Henegouwenstraat-Zeedijk,Henegouwenstraat-Zeedijk,Stad-Oostende,Henegouwenstraat 2,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,26,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2219141/2.8910941,51.2219141,2.8910941,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Limburgstraat-Zeedijk,Limburgstraat-Zeedijk,Stad-Oostende,Zeedijk 122,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,26,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2213463/2.8897852,51.2213463,2.8897852,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Luxemburgstraat-Zeedijk,Luxemburgstraat-Zeedijk,Stad-Oostende,Zeedijk 130,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,26,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.220765/2.8885138,51.220765,2.8885138,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Northlaan-Zeedijk,Northlaan-Zeedijk,Stad-Oostende,Zeedijk,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,14,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2200427/2.8869689,51.2200427,2.8869689,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Bibliotheek,Bibliotheek,Stad-Oostende,Karel Jonckheereplein,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,26,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2253241/2.9048216,51.2253241,2.9048216,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Ooievaarslaan-3,Ooievaarslaan-3,Stad-Oostende,Ooievaarslaan,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2177328/2.91597309999997,51.2177328,2.91597309999997,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Ooievaarslaan,Ooievaarslaan,Stad-Oostende,8400 Oostende,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,24,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2170422/2.9152608,51.2170422,2.9152608,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Ooievaarslaan-1,Ooievaarslaan-1,Stad-Oostende,Ooievaarslaan,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,7,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2175172/2.91578179999999,51.2175172,2.91578179999999,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Hennepstraat-53,Hennepstraat-53,Stad-Oostende,Gerststraat 48,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,2,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2185288/2.91019759999995,51.2185288,2.91019759999995,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Hennepstraat-Leffingestraat,Hennepstraat-Leffingestraat,Stad-Oostende,Hennepstraat 43,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,3,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2188667/2.909655,51.2188667,2.909655,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Tarwestraat-55,Tarwestraat-55,Stad-Oostende,Tarwestraat 52,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,2,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2178689/2.91129920000003,51.2178689,2.91129920000003,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Tarwestraat-50,Tarwestraat-50,Stad-Oostende,Tarwestraat 46,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,2,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.217969/2.91143050000005,51.217969,2.91143050000005,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Vlaams-Plein,Vlaams-Plein,Stad-Oostende,Tarwestraat 4,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2193026/2.91181270000004,51.2193026,2.91181270000004,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Torhoutsesteenweg-Zwaluwstraat,Torhoutsesteenweg-Zwaluwstraat,Stad-Oostende,Torhoutsesteenweg 226,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2178385/2.9074717,51.2178385,2.9074717,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Gerststraat-132,Gerststraat-132,Stad-Oostende,Gerststraat 132,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2157759/2.90951599999994,51.2157759,2.90951599999994,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Torhoutsesteenweg-329,Torhoutsesteenweg-329,Stad-Oostende,Torhoutsesteenweg 327,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,2,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2153618/2.906567,51.2153618,2.906567,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Torhoutsesteenweg-315,Torhoutsesteenweg-315,Stad-Oostende,Torhoutsesteenweg 284,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2157396/2.90681829999994,51.2157396,2.90681829999994,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Sint-Catharinaplein-16,Sint-Catharinaplein-16,Stad-Oostende,Sint-Catharinaplein 16,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2167774/2.90580339999997,51.2167774,2.90580339999997,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Amsterdamstraat-59,Amsterdamstraat-59,Stad-Oostende,Amsterdamstraat 74,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2243925/2.91303310000001,51.2243925,2.91303310000001,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Frère-Orbanstraat-Gistelsesteenweg,Frère-Orbanstraat-Gistelsesteenweg,Stad-Oostende,8400 Oostende,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,7,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2167229/2.9253298,51.2167229,2.9253298,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Jet-Center,Jet-Center,Stad-Oostende,8400 Oostende,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,13,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.216518/2.9256302,51.216518,2.9256302,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_AZ-Damiaan,AZ-Damiaan,Stad-Oostende,Kreekstraat 1,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,130,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2179662/2.9338968,51.2179662,2.9338968,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Gouwelozestraat-58,Gouwelozestraat-58,Stad-Oostende,Gouwelozestraat,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,26,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2181931/2.93085480000002,51.2181931,2.93085480000002,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Groendreef,Groendreef,Stad-Oostende,Bosweg,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2183828/2.9241443,51.2183828,2.9241443,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Sint-Franciscusstraat-26,Sint-Franciscusstraat-26,Stad-Oostende,Sint-Franciscusstraat 26,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2314935/2.92148750000001,51.2314935,2.92148750000001,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Overvloedstraat-Dokter-Verhaeghestraat,Overvloedstraat-Dokter-Verhaeghestraat,Stad-Oostende,Dokter Verhaeghestraat 124A,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2178855/2.8964907,51.2178855,2.8964907,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Honoré-Borgersstraat-41,Honoré-Borgersstraat-41,Stad-Oostende,Honoré Borgersstraat 41,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2165434/2.90182189999996,51.2165434,2.90182189999996,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Gerechtsplein-84,Gerechtsplein-84,Stad-Oostende,Stuiverstraat 84,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2185777/2.9027832,51.2185777,2.9027832,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Honoré-Borgersstraat-27,Honoré-Borgersstraat-27,Stad-Oostende,Honoré Borgersstraat 25,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.217681/2.90220410000006,51.217681,2.90220410000006,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Hendrik-Conscienceplein-14,Hendrik-Conscienceplein-14,Stad-Oostende,Hendrik Conscienceplein 13,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2174994/2.90204530000005,51.2174994,2.90204530000005,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Hendrik-Conscienceplein-2,Hendrik-Conscienceplein-2,Stad-Oostende,Hendrik Conscienceplein 2,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2174781/2.90254260000006,51.2174781,2.90254260000006,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Élisabethlaan-368,Élisabethlaan-368,Stad-Oostende,Elisabethlaan 366,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2148188/2.9101005,51.2148188,2.9101005,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Stuiverstraat-212,Stuiverstraat-212,Stad-Oostende,Elisabethlaan,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,2,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2146734/2.90874350000001,51.2146734,2.90874350000001,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Northlaan-5,Northlaan-5,Stad-Oostende,Northlaan 6,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,10,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2196395/2.8873658,51.2196395,2.8873658,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Raversijdestraat-12,Raversijdestraat-12,Stad-Oostende,Raversijdestraat 31D,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2171515/2.88247539999998,51.2171515,2.88247539999998,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Raversijdestraat-42,Raversijdestraat-42,Stad-Oostende,Raversijdestraat 42,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,24,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2167633/2.88009820000002,51.2167633,2.88009820000002,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Raversijdestraat-56,Raversijdestraat-56,Stad-Oostende,Raversijdestraat 54,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2156516/2.87870710000004,51.2156516,2.87870710000004,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zeedijk-187,Zeedijk-187,Stad-Oostende,Zeedijk 187,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2161274/2.87819650000006,51.2161274,2.87819650000006,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zeedijk-178,Zeedijk-178,Stad-Oostende,Zeedijk 178,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.216439/2.87881459999994,51.216439,2.87881459999994,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zeedijk-171,Zeedijk-171,Stad-Oostende,Zeedijk 167,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2173623/2.88079659999994,51.2173623,2.88079659999994,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zeedijk-167,Zeedijk-167,Stad-Oostende,Zeedijk 167,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2173758/2.88083449999999,51.2173758,2.88083449999999,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zeedijk-163,Zeedijk-163,Stad-Oostende,Zeedijk 163,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2175313/2.88150350000001,51.2175313,2.88150350000001,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zeedijk-161,Zeedijk-161,Stad-Oostende,Zeedijk 161B,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,8,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2179788/2.88237530000004,51.2179788,2.88237530000004,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zeedijk-158,Zeedijk-158,Stad-Oostende,Zeedijk 158,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2179446/2.88314530000002,51.2179446,2.88314530000002,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zeedijk-143,Zeedijk-143,Stad-Oostende,Zeedijk 143,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,21,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2194614/2.88590840000006,51.2194614,2.88590840000006,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Zeedijk-137,Zeedijk-137,Stad-Oostende,Zeedijk 137,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,14,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2203644/2.88777149999999,51.2203644,2.88777149999999,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Leopold-van-Tyghemlaan-27,Leopold-van-Tyghemlaan-27,Stad-Oostende,Leopold van Tyghemlaan 27,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,16,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2162229/2.88752829999999,51.2162229,2.88752829999999,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Leopold-van-Tyghemlaan-25,Leopold-van-Tyghemlaan-25,Stad-Oostende,Leopold van Tyghemlaan 25,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,19,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2162972/2.88770320000003,51.2162972,2.88770320000003,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Leopold-van-Tyghemlaan-15,Leopold-van-Tyghemlaan-15,Stad-Oostende,Leopold van Tyghemlaan 15,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,20,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2167355/2.88857370000005,51.2167355,2.88857370000005,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Leopold-van-Tyghemlaan-9,Leopold-van-Tyghemlaan-9,Stad-Oostende,Leopold van Tyghemlaan 10,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,20,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2169262/2.88901809999993,51.2169262,2.88901809999993,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Passchijnstraat-44,Passchijnstraat-44,Stad-Oostende,Passchijnstraat 41,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,6,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2162618/2.88899790000005,51.2162618,2.88899790000005,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Passchijnstraat-4,Passchijnstraat-4,Stad-Oostende,Passchijnstraat 4,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2154246/2.88694199999998,51.2154246,2.88694199999998,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Aartshertogstraat-53,Aartshertogstraat-53,Stad-Oostende,Aartshertogstraat 52,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,5,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2161592/2.88497229999996,51.2161592,2.88497229999996,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Anjelierenlaan-1,Anjelierenlaan-1,Stad-Oostende,Aartshertogstraat 59,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.216258/2.88470440000003,51.216258,2.88470440000003,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Lijsterbeslaan-59,Lijsterbeslaan-59,Stad-Oostende,Lijsterbeslaan 66,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,12,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2157779/2.88261820000002,51.2157779,2.88261820000002,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Lijsterbeslaan-55,Lijsterbeslaan-55,Stad-Oostende,Lijsterbeslaan 54,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,12,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2149412/2.88340909999999,51.2149412,2.88340909999999,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Lijsterbeslaan-63,Lijsterbeslaan-63,Stad-Oostende,Lijsterbeslaan 72,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2160917/2.88232389999996,51.2160917,2.88232389999996,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Lijsterbeslaan-65,Lijsterbeslaan-65,Stad-Oostende,Lijsterbeslaan 72,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,18,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2162465/2.88219920000006,51.2162465,2.88219920000006,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Lijsterbeslaan-72,Lijsterbeslaan-72,Stad-Oostende,Lijsterbeslaan 61,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2164401/2.88231429999996,51.2164401,2.88231429999996,,true,
https://velopark.ilabt.imec.be/data/Stad-Oostende_Acacialaan-7,Acacialaan-7,Stad-Oostende,Acacialaan 7,8400,stadsbestuur@oostende.be,059805500,https://velopark.ilabt.imec.be/openvelopark/terms#PublicBicycleParking,4,1,false,,true,false,,https://www.openstreetmap.org/#map=18/51.2135702/2.88342260000002,51.2135702,2.88342260000002,,true,
